gene	both	hs	ctrl	sig	sigexon	signotexon	snptype
FBgn0036029	0	0	0	0	0	0	notsig
FBgn0015321	0	0	0	0	0	0	notsig
FBgn0036031	0	0	0	0	0	0	notsig
FBgn0036032	0	0	0	0	0	0	notsig
FBgn0040475	0	0	0	0	0	0	notsig
FBgn0045823	0	0	0	0	0	0	notsig
FBgn0065081	0	0	0	0	0	0	notsig
FBgn0036035	0	0	0	0	0	0	notsig
FBgn0036036	0	0	0	0	0	0	notsig
FBgn0261530	0	0	0	0	0	0	notsig
FBgn0036038	0	0	0	0	0	0	notsig
FBgn0036039	0	0	0	0	0	0	notsig
FBgn0019644	0	0	0	0	0	0	notsig
FBgn0036040	1	0	0	1	1	0	exon
FBgn0263541	0	0	0	0	0	0	notsig
FBgn0259163	1	1	0	1	1	1	both
FBgn0265448	0	0	0	0	0	0	notsig
FBgn0266956	0	0	0	0	0	0	notsig
FBgn0036043	0	0	0	0	0	0	notsig
FBgn0044328	0	0	0	0	0	0	notsig
FBgn0036044	0	0	0	0	0	0	notsig
FBgn0044051	0	0	0	0	0	0	notsig
FBgn0036046	0	0	0	0	0	0	notsig
FBgn0044050	0	0	0	0	0	0	notsig
FBgn0044049	0	0	0	0	0	0	notsig
FBgn0264489	1	0	0	1	1	1	both
FBgn0028429	0	0	0	0	0	0	notsig
FBgn0015618	0	0	0	0	0	0	notsig
FBgn0004390	0	0	0	0	0	0	notsig
FBgn0036052	0	0	0	0	0	0	notsig
FBgn0036053	1	0	0	1	1	0	exon
FBgn0027567	0	0	0	0	0	0	notsig
FBgn0266955	0	0	0	0	0	0	notsig
FBgn0085411	0	0	0	0	0	0	notsig
FBgn0011836	0	0	0	0	0	0	notsig
FBgn0025866	1	0	0	1	1	0	exon
FBgn0267535	0	0	0	0	0	0	notsig
FBgn0036056	0	0	0	0	0	0	notsig
FBgn0036057	0	0	0	0	0	0	notsig
FBgn0036058	0	0	0	0	0	0	notsig
FBgn0036059	0	0	0	0	0	0	notsig
FBgn0085385	1	1	0	1	0	1	noexon
FBgn0036062	0	0	0	0	0	0	notsig
FBgn0026404	0	0	0	0	0	0	notsig
FBgn0036063	0	0	0	0	0	0	notsig
FBgn0259932	0	0	0	0	0	0	notsig
FBgn0263251	0	0	0	0	0	0	notsig
FBgn0040823	1	1	0	1	0	1	noexon
FBgn0267536	0	0	0	0	0	0	notsig
FBgn0267537	0	0	0	0	0	0	notsig
FBgn0266648	0	0	0	0	0	0	notsig
FBgn0267538	0	0	0	0	0	0	notsig
FBgn0036066	0	1	0	1	1	0	exon
FBgn0052053	0	0	0	0	0	0	notsig
FBgn0052054	0	0	0	0	0	0	notsig
FBgn0262007	0	0	0	0	0	0	notsig
FBgn0262008	0	0	0	0	0	0	notsig
FBgn0267539	0	0	0	0	0	0	notsig
FBgn0052057	0	0	0	0	0	0	notsig
FBgn0036070	0	0	0	0	0	0	notsig
FBgn0036072	0	0	0	0	0	0	notsig
FBgn0000451	0	0	0	0	0	0	notsig
FBgn0265731	0	0	0	0	0	0	notsig
FBgn0036075	0	0	0	0	0	0	notsig
FBgn0052055	0	0	0	0	0	0	notsig
FBgn0052056	0	0	0	0	0	0	notsig
FBgn0265735	0	0	0	0	0	1	noexon
FBgn0266952	0	0	0	0	0	0	notsig
FBgn0265734	0	0	0	0	0	0	notsig
FBgn0036078	0	0	0	0	0	0	notsig
FBgn0265733	0	0	0	0	0	0	notsig
FBgn0011569	0	0	0	0	0	0	notsig
FBgn0266777	0	0	0	0	0	0	notsig
FBgn0036080	0	0	0	0	0	0	notsig
FBgn0267665	0	0	0	0	0	0	notsig
FBgn0267666	0	0	0	0	0	0	notsig
FBgn0267668	1	0	0	1	1	0	exon
FBgn0266780	0	0	0	0	0	0	notsig
FBgn0265736	0	0	0	0	0	1	noexon
FBgn0264722	0	0	0	0	0	0	notsig
FBgn0036082	0	0	0	0	0	0	notsig
FBgn0052058	0	0	0	0	0	0	notsig
FBgn0011802	1	0	0	1	1	0	exon
FBgn0052061	0	0	0	0	0	0	notsig
FBgn0045770	0	0	0	0	0	0	notsig
FBgn0052062	0	0	0	0	0	0	notsig
FBgn0052064	0	0	0	0	0	0	notsig
FBgn0036085	0	0	0	0	0	0	notsig
FBgn0267932	0	1	0	1	0	1	noexon
FBgn0260396	0	0	0	0	0	1	noexon
FBgn0262592	0	0	0	0	0	0	notsig
FBgn0085267	0	0	0	0	0	0	notsig
FBgn0036089	0	0	0	0	0	0	notsig
FBgn0001179	1	0	0	1	1	0	exon
FBgn0054001	1	0	0	1	0	1	noexon
FBgn0000629	1	0	0	1	1	0	exon
FBgn0036090	0	0	0	0	0	0	notsig
FBgn0052066	0	0	0	0	0	0	notsig
FBgn0036093	0	0	0	0	0	0	notsig
FBgn0036094	0	0	0	0	0	0	notsig
FBgn0036096	0	0	0	0	0	0	notsig
FBgn0052068	0	0	0	0	0	0	notsig
FBgn0010762	0	0	0	0	0	0	notsig
FBgn0036099	0	0	0	0	0	0	notsig
FBgn0053493	0	0	0	0	0	0	notsig
FBgn0047038	0	0	0	0	0	0	notsig
FBgn0036101	1	0	0	1	1	1	both
FBgn0262890	0	0	0	0	0	1	noexon
FBgn0265738	0	0	0	0	0	0	notsig
FBgn0265739	0	0	0	0	0	0	notsig
FBgn0267950	0	0	0	0	0	0	notsig
FBgn0267951	0	0	0	0	0	0	notsig
FBgn0036102	0	1	0	1	1	0	exon
FBgn0265447	0	0	0	0	0	0	notsig
FBgn0262020	0	0	0	0	0	1	noexon
FBgn0266782	0	0	0	0	0	0	notsig
FBgn0266781	0	0	1	1	1	1	both
FBgn0266679	0	0	0	0	0	0	notsig
FBgn0026160	1	1	0	1	0	1	noexon
FBgn0036104	0	0	0	0	0	0	notsig
FBgn0036105	0	0	0	0	0	0	notsig
FBgn0036106	0	0	0	0	0	0	notsig
FBgn0036107	0	0	0	0	0	0	notsig
FBgn0027615	0	0	0	0	0	0	notsig
FBgn0036108	0	0	0	0	0	0	notsig
FBgn0036109	0	0	0	0	0	0	notsig
FBgn0266681	0	0	0	0	0	0	notsig
FBgn0036110	0	0	0	0	0	0	notsig
FBgn0036111	0	0	0	0	0	1	noexon
FBgn0266783	1	0	0	1	0	1	noexon
FBgn0266784	1	0	0	1	0	1	noexon
FBgn0036112	1	0	0	1	1	0	exon
FBgn0267309	0	0	0	0	0	1	noexon
FBgn0013469	0	1	0	1	0	1	noexon
FBgn0029172	0	0	0	0	0	0	notsig
FBgn0052079	0	0	0	0	0	0	notsig
FBgn0052081	0	0	0	0	0	0	notsig
FBgn0265740	1	0	0	1	0	1	noexon
FBgn0263776	0	0	0	0	0	0	notsig
FBgn0266594	0	0	0	0	0	0	notsig
FBgn0036116	1	1	0	1	1	1	both
FBgn0036117	0	0	0	0	0	0	notsig
FBgn0036118	0	0	0	0	0	0	notsig
FBgn0052069	0	0	0	0	0	0	notsig
FBgn0052075	0	0	0	0	0	0	notsig
FBgn0025355	0	0	0	0	0	0	notsig
FBgn0266540	0	0	0	0	0	0	notsig
FBgn0036121	0	0	0	0	0	0	notsig
FBgn0263241	0	0	0	0	0	0	notsig
FBgn0010741	0	0	0	0	0	0	notsig
FBgn0036124	0	0	0	0	0	0	notsig
FBgn0020412	0	0	0	0	0	0	notsig
FBgn0036125	0	0	0	0	0	0	notsig
FBgn0083068	0	0	0	0	0	0	notsig
FBgn0261112	0	0	0	0	0	0	notsig
FBgn0036128	0	0	0	0	0	0	notsig
FBgn0052072	0	0	0	0	0	0	notsig
FBgn0052071	0	0	0	0	0	0	notsig
FBgn0052073	0	0	0	0	0	0	notsig
FBgn0036131	0	0	0	0	0	0	notsig
FBgn0054012	0	0	0	0	0	0	notsig
FBgn0036133	0	0	0	0	0	0	notsig
FBgn0003462	0	0	0	0	0	0	notsig
FBgn0036134	0	0	0	0	0	0	notsig
FBgn0036135	0	0	0	0	0	0	notsig
FBgn0036136	0	0	0	0	0	0	notsig
FBgn0260795	0	0	0	0	0	0	notsig
FBgn0014368	0	0	0	0	0	0	notsig
FBgn0052074	0	0	0	0	0	0	notsig
FBgn0036138	0	0	0	0	0	0	notsig
FBgn0052082	1	0	0	1	0	1	noexon
FBgn0036139	0	0	0	0	0	0	notsig
FBgn0264721	1	0	0	1	1	0	exon
FBgn0052076	0	0	0	0	0	0	notsig
FBgn0036141	0	0	0	0	0	0	notsig
FBgn0036142	0	0	0	0	0	0	notsig
FBgn0036143	0	0	0	0	0	0	notsig
FBgn0036144	0	0	0	0	0	0	notsig
FBgn0036147	0	0	0	0	0	0	notsig
FBgn0036145	0	0	0	0	0	0	notsig
FBgn0036146	0	0	0	0	0	0	notsig
FBgn0061469	0	1	0	1	1	0	exon
FBgn0064766	1	1	0	1	1	0	exon
FBgn0261553	1	1	0	1	1	1	both
FBgn0267717	0	0	0	0	0	0	notsig
FBgn0036150	0	0	0	0	0	0	notsig
FBgn0265929	0	0	0	0	0	0	notsig
FBgn0265930	0	0	0	0	0	0	notsig
FBgn0265925	0	0	0	0	0	1	noexon
FBgn0041094	0	1	0	1	1	0	exon
FBgn0265931	0	0	0	0	0	0	notsig
FBgn0266953	0	0	0	0	0	0	notsig
FBgn0036152	0	0	0	0	0	1	noexon
FBgn0036153	0	0	0	0	0	0	notsig
FBgn0265468	0	0	0	0	0	0	notsig
FBgn0267960	0	0	0	0	0	0	notsig
FBgn0036154	0	0	0	0	0	0	notsig
FBgn0265932	0	0	0	0	0	0	notsig
FBgn0266785	0	0	0	0	0	0	notsig
FBgn0266786	0	0	0	0	0	0	notsig
FBgn0036155	0	0	0	0	0	1	noexon
FBgn0266396	0	0	0	0	0	1	noexon
FBgn0261813	0	0	0	0	0	0	notsig
FBgn0036156	0	0	0	0	0	1	noexon
FBgn0265469	0	0	0	0	0	0	notsig
FBgn0265470	0	0	0	0	0	1	noexon
FBgn0036157	0	0	0	0	0	1	noexon
FBgn0036158	0	0	0	0	0	0	notsig
FBgn0265741	0	0	0	0	0	1	noexon
FBgn0265742	0	0	0	0	0	0	notsig
FBgn0036159	0	0	0	0	0	0	notsig
FBgn0036160	0	0	0	0	0	0	notsig
FBgn0036161	0	0	0	0	0	0	notsig
FBgn0036162	0	0	0	0	0	0	notsig
FBgn0028667	0	0	0	0	0	0	notsig
FBgn0028668	0	0	0	0	0	1	noexon
FBgn0036165	0	0	0	0	0	1	noexon
FBgn0003378	0	0	0	0	0	0	notsig
FBgn0003373	0	0	0	0	0	0	notsig
FBgn0036168	0	0	0	0	0	0	notsig
FBgn0036170	1	0	0	1	1	0	exon
FBgn0285958	1	0	0	1	1	0	exon
FBgn0259481	1	0	0	1	0	1	noexon
FBgn0036173	0	0	0	0	0	0	notsig
FBgn0053267	0	0	0	0	0	0	notsig
FBgn0053490	1	0	0	1	0	1	noexon
FBgn0053489	0	1	0	1	1	0	exon
FBgn0053270	0	0	0	0	0	0	notsig
FBgn0053269	0	0	0	0	0	0	notsig
FBgn0052086	0	0	0	0	0	0	notsig
FBgn0003292	1	0	0	1	1	0	exon
FBgn0036176	1	0	0	1	1	0	exon
FBgn0036177	0	0	0	0	0	0	notsig
FBgn0267232	0	0	0	0	0	0	notsig
FBgn0266991	0	0	0	0	0	0	notsig
FBgn0267231	0	0	0	0	0	0	notsig
FBgn0266992	0	0	0	0	0	1	noexon
FBgn0036179	0	0	0	0	0	0	notsig
FBgn0036178	0	0	0	0	0	0	notsig
FBgn0036180	0	0	0	0	0	0	notsig
FBgn0036181	0	0	0	0	0	0	notsig
FBgn0086254	1	0	0	1	1	0	exon
FBgn0036183	0	0	0	0	0	0	notsig
FBgn0036184	0	0	0	0	0	0	notsig
FBgn0042138	0	0	0	0	0	0	notsig
FBgn0052091	0	1	0	1	1	0	exon
FBgn0266651	0	0	0	0	0	0	notsig
FBgn0036186	0	0	0	0	0	0	notsig
FBgn0036187	0	0	0	0	0	0	notsig
FBgn0036188	0	0	0	0	0	0	notsig
FBgn0052085	1	0	0	1	0	1	noexon
FBgn0267541	0	0	0	0	0	0	notsig
FBgn0267540	0	0	0	0	0	0	notsig
FBgn0267543	0	0	0	0	0	0	notsig
FBgn0267542	0	0	0	0	0	0	notsig
FBgn0267544	0	0	0	0	0	0	notsig
FBgn0015828	0	0	0	0	0	0	notsig
FBgn0036191	0	0	0	0	0	0	notsig
FBgn0267545	0	0	0	0	0	0	notsig
FBgn0036192	0	0	0	0	0	0	notsig
FBgn0264479	0	0	0	0	0	0	notsig
FBgn0036194	0	0	0	0	0	0	notsig
FBgn0036195	0	0	0	0	0	0	notsig
FBgn0036196	0	0	0	0	0	0	notsig
FBgn0261353	0	1	0	1	1	0	exon
FBgn0261381	0	1	0	1	1	0	exon
FBgn0036198	0	0	0	0	0	0	notsig
FBgn0040817	0	0	0	0	0	1	noexon
FBgn0036199	0	0	0	0	0	0	notsig
FBgn0052088	0	0	0	0	0	0	notsig
FBgn0052087	0	0	0	0	0	0	notsig
FBgn0036202	1	1	1	1	1	1	both
FBgn0041231	0	0	0	0	0	0	notsig
FBgn0036203	0	0	0	0	0	0	notsig
FBgn0262396	0	0	0	0	0	0	notsig
FBgn0262291	0	0	0	0	0	0	notsig
FBgn0036204	0	0	0	0	0	0	notsig
FBgn0015278	1	0	0	1	1	0	exon
FBgn0036205	0	0	0	0	0	0	notsig
FBgn0036206	0	0	0	0	0	0	notsig
FBgn0036207	0	0	0	0	0	0	notsig
FBgn0004381	0	0	0	0	0	0	notsig
FBgn0036208	1	0	0	1	0	1	noexon
FBgn0052093	0	0	0	0	0	0	notsig
FBgn0259140	1	0	0	1	1	0	exon
FBgn0036210	0	0	0	0	0	0	notsig
FBgn0036211	0	0	1	1	0	1	noexon
FBgn0036212	0	0	1	1	1	0	exon
FBgn0036213	0	0	0	0	0	0	notsig
FBgn0052095	0	0	0	0	0	0	notsig
FBgn0000404	0	1	0	1	0	1	noexon
FBgn0036214	0	0	0	0	0	0	notsig
FBgn0262366	0	0	0	0	0	0	notsig
FBgn0040816	0	0	0	0	0	0	notsig
FBgn0266100	1	1	0	1	1	1	both
FBgn0036217	1	0	0	1	1	0	exon
FBgn0036218	0	0	0	0	0	0	notsig
FBgn0036219	0	0	0	0	0	0	notsig
FBgn0036220	0	0	0	0	0	0	notsig
FBgn0263615	0	0	0	0	0	0	notsig
FBgn0036221	0	0	0	0	0	0	notsig
FBgn0036222	0	0	0	0	0	0	notsig
FBgn0011723	1	0	0	1	0	1	noexon
FBgn0036224	0	0	0	0	0	0	notsig
FBgn0036225	0	0	0	0	0	0	notsig
FBgn0262401	0	0	0	0	0	0	notsig
FBgn0036226	1	0	0	1	0	1	noexon
FBgn0036227	0	0	0	0	0	0	notsig
FBgn0036228	0	0	0	0	0	0	notsig
FBgn0036229	0	0	0	0	0	0	notsig
FBgn0036230	0	0	0	0	0	0	notsig
FBgn0262986	0	0	0	0	0	0	notsig
FBgn0028573	0	1	0	1	0	1	noexon
FBgn0053265	0	0	0	0	0	0	notsig
FBgn0259748	0	0	0	0	0	0	notsig
FBgn0036232	0	0	0	0	0	0	notsig
FBgn0264488	0	0	0	0	0	0	notsig
FBgn0036235	1	0	0	1	1	1	both
FBgn0036236	0	0	0	0	0	0	notsig
FBgn0036237	0	0	0	0	0	0	notsig
FBgn0026432	0	0	0	0	0	0	notsig
FBgn0036239	0	0	0	0	0	0	notsig
FBgn0036240	0	0	0	0	0	0	notsig
FBgn0041096	0	0	0	0	0	0	notsig
FBgn0264725	0	0	0	0	0	0	notsig
FBgn0036242	0	0	0	0	0	0	notsig
FBgn0263647	0	0	0	0	0	0	notsig
FBgn0284221	1	1	0	1	1	1	both
FBgn0036246	0	0	0	0	0	0	notsig
FBgn0011335	0	0	0	0	0	0	notsig
FBgn0036248	0	0	0	0	0	0	notsig
FBgn0036249	1	0	0	1	1	0	exon
FBgn0022959	0	0	0	0	0	0	notsig
FBgn0036250	0	0	0	0	0	0	notsig
FBgn0250825	0	0	0	0	0	0	notsig
FBgn0017424	0	0	0	0	0	0	notsig
FBgn0002565	0	0	0	0	0	0	notsig
FBgn0046296	0	0	0	0	0	0	notsig
FBgn0267552	0	0	0	0	0	0	notsig
FBgn0036254	0	0	0	0	0	0	notsig
FBgn0011455	0	0	0	0	0	0	notsig
FBgn0036257	1	0	0	1	1	0	exon
FBgn0036258	0	0	0	0	0	0	notsig
FBgn0013997	0	0	0	0	0	0	notsig
FBgn0052099	0	0	0	0	0	0	notsig
FBgn0036259	0	0	0	0	0	0	notsig
FBgn0036260	0	1	0	1	0	1	noexon
FBgn0027843	0	0	0	0	0	0	notsig
FBgn0036262	0	0	0	0	0	0	notsig
FBgn0000592	0	0	0	0	0	0	notsig
FBgn0036263	0	0	0	0	0	0	notsig
FBgn0000594	0	0	0	0	0	0	notsig
FBgn0036264	0	1	0	1	1	0	exon
FBgn0022709	0	0	0	0	0	0	notsig
FBgn0036266	0	0	0	0	0	0	notsig
FBgn0260941	1	0	0	1	0	1	noexon
FBgn0052100	0	0	0	0	0	0	notsig
FBgn0036271	0	0	0	0	0	0	notsig
FBgn0036272	0	0	0	0	0	0	notsig
FBgn0036273	0	0	0	0	0	0	notsig
FBgn0267961	0	0	0	0	0	0	notsig
FBgn0267218	0	0	0	0	0	0	notsig
FBgn0036274	1	0	0	1	0	1	noexon
FBgn0265743	1	0	0	1	0	1	noexon
FBgn0265744	0	0	0	0	0	0	notsig
FBgn0265455	0	0	0	0	0	1	noexon
FBgn0052105	1	0	0	1	1	1	both
FBgn0036277	0	0	0	0	0	0	notsig
FBgn0266993	0	0	0	0	0	0	notsig
FBgn0036278	0	0	0	0	0	1	noexon
FBgn0036279	0	0	0	0	0	0	notsig
FBgn0267474	0	0	0	0	0	0	notsig
FBgn0052104	0	1	0	1	1	0	exon
FBgn0036282	0	0	0	0	0	0	notsig
FBgn0052103	0	0	0	0	0	0	notsig
FBgn0020655	1	0	0	1	1	1	both
FBgn0036285	0	0	0	0	0	1	noexon
FBgn0000625	0	1	0	1	1	1	both
FBgn0052102	0	0	0	0	0	0	notsig
FBgn0036286	1	0	0	1	0	1	noexon
FBgn0036287	1	0	0	1	1	0	exon
FBgn0053725	0	0	0	0	0	0	notsig
FBgn0036288	0	0	0	0	0	0	notsig
FBgn0267241	0	0	0	0	0	0	notsig
FBgn0036289	0	0	0	0	0	0	notsig
FBgn0267242	0	0	0	0	0	0	notsig
FBgn0036290	0	0	0	0	0	0	notsig
FBgn0264460	0	0	0	0	0	0	notsig
FBgn0036291	0	0	0	0	0	0	notsig
FBgn0036292	1	0	0	1	1	0	exon
FBgn0264848	0	0	0	0	0	0	notsig
FBgn0036294	0	0	0	0	0	0	notsig
FBgn0002466	0	0	0	0	0	0	notsig
FBgn0266678	0	0	0	0	0	0	notsig
FBgn0041775	0	0	0	0	0	0	notsig
FBgn0020388	0	1	0	1	1	0	exon
FBgn0262524	0	0	0	0	0	0	notsig
FBgn0004926	0	0	0	0	0	0	notsig
FBgn0036298	0	0	0	0	0	0	notsig
FBgn0036299	0	0	0	0	0	0	notsig
FBgn0085271	0	0	0	0	0	0	notsig
FBgn0036300	0	0	0	0	0	0	notsig
FBgn0036301	0	0	0	0	0	0	notsig
FBgn0036302	1	1	0	1	0	1	noexon
FBgn0263587	0	0	0	0	0	0	notsig
FBgn0015904	1	0	0	1	0	1	noexon
FBgn0015919	1	1	0	1	1	1	both
FBgn0052111	0	0	0	0	0	0	notsig
FBgn0263379	0	0	0	0	0	0	notsig
FBgn0265746	0	0	0	0	0	0	notsig
FBgn0265745	1	1	0	1	0	1	noexon
FBgn0014343	1	1	0	1	1	1	both
FBgn0261933	0	0	0	0	0	0	notsig
FBgn0014007	0	0	0	0	0	0	notsig
FBgn0052112	0	0	0	0	0	0	notsig
FBgn0052109	0	0	0	0	0	0	notsig
FBgn0010235	0	0	0	0	0	0	notsig
FBgn0036305	0	0	0	0	0	0	notsig
FBgn0036306	0	0	0	0	0	0	notsig
FBgn0052113	0	0	0	0	0	0	notsig
FBgn0036309	0	0	0	0	0	0	notsig
FBgn0052106	0	0	0	0	0	0	notsig
FBgn0036310	0	0	0	0	0	0	notsig
FBgn0036311	0	0	0	0	0	0	notsig
FBgn0260945	0	1	0	1	0	1	noexon
FBgn0261674	0	0	0	0	0	0	notsig
FBgn0262714	1	0	0	1	0	1	noexon
FBgn0267984	1	0	0	1	1	0	exon
FBgn0052110	0	0	0	0	0	0	notsig
FBgn0036314	0	0	0	0	0	0	notsig
FBgn0260965	1	0	0	1	1	1	both
FBgn0036316	1	0	0	1	0	1	noexon
FBgn0036317	0	0	0	0	0	0	notsig
FBgn0036318	0	1	0	1	1	0	exon
FBgn0036319	0	0	0	0	0	0	notsig
FBgn0052107	1	0	0	1	1	0	exon
FBgn0036320	0	0	0	0	0	0	notsig
FBgn0036321	0	0	0	0	0	0	notsig
FBgn0267312	0	0	0	0	0	0	notsig
FBgn0264486	0	0	0	0	0	0	notsig
FBgn0036323	0	0	0	0	0	0	notsig
FBgn0036324	0	0	0	0	0	0	notsig
FBgn0052117	0	0	0	0	0	0	notsig
FBgn0052115	0	0	0	0	0	0	notsig
FBgn0036325	0	0	0	0	0	0	notsig
FBgn0041622	0	0	0	0	0	0	notsig
FBgn0036327	0	0	0	0	0	0	notsig
FBgn0036328	0	0	0	0	0	0	notsig
FBgn0036329	1	0	0	1	1	1	both
FBgn0036332	0	0	0	0	0	0	notsig
FBgn0036333	0	1	0	1	1	0	exon
FBgn0036334	0	0	0	0	0	0	notsig
FBgn0036335	0	0	0	0	0	0	notsig
FBgn0036336	0	0	0	0	0	0	notsig
FBgn0266994	0	0	0	0	0	0	notsig
FBgn0036337	1	0	0	1	0	1	noexon
FBgn0286213	0	0	0	0	0	0	notsig
FBgn0266709	0	0	0	0	0	0	notsig
FBgn0266682	0	0	0	0	0	0	notsig
FBgn0083978	1	0	0	1	1	0	exon
FBgn0266650	0	0	0	0	0	0	notsig
FBgn0036340	0	0	0	0	0	0	notsig
FBgn0011284	0	0	0	0	0	0	notsig
FBgn0086601	0	0	0	0	0	0	notsig
FBgn0036341	1	0	0	1	1	0	exon
FBgn0036342	0	0	0	0	0	0	notsig
FBgn0036343	0	0	0	0	0	0	notsig
FBgn0085457	0	0	0	0	0	0	notsig
FBgn0085458	0	0	0	0	0	0	notsig
FBgn0263661	0	0	0	0	0	0	notsig
FBgn0036345	0	0	0	0	0	0	notsig
FBgn0267313	0	0	0	0	0	0	notsig
FBgn0036346	0	0	0	0	0	0	notsig
FBgn0265747	0	0	0	0	0	0	notsig
FBgn0010452	0	0	0	0	0	0	notsig
FBgn0053262	0	0	0	0	0	1	noexon
FBgn0086916	0	0	0	0	0	1	noexon
FBgn0266535	0	0	0	0	0	0	notsig
FBgn0052129	0	0	0	0	0	0	notsig
FBgn0052126	1	0	0	1	0	1	noexon
FBgn0052127	1	0	0	1	0	1	noexon
FBgn0266536	0	0	0	0	0	0	notsig
FBgn0264515	0	0	0	0	0	0	notsig
FBgn0266537	0	0	0	0	0	0	notsig
FBgn0023095	1	1	0	1	0	1	noexon
FBgn0052119	0	0	0	0	0	0	notsig
FBgn0052123	0	0	0	0	0	0	notsig
FBgn0262622	0	0	0	0	0	0	notsig
FBgn0264514	0	0	0	0	0	0	notsig
FBgn0267316	0	0	0	0	0	0	notsig
FBgn0267317	0	0	0	0	0	0	notsig
FBgn0264513	0	0	0	0	0	0	notsig
FBgn0259970	0	0	0	0	0	0	notsig
FBgn0266788	0	0	0	0	0	0	notsig
FBgn0266789	0	0	0	0	0	0	notsig
FBgn0259971	0	0	0	0	0	0	notsig
FBgn0262623	1	0	0	1	0	1	noexon
FBgn0003034	0	1	0	1	1	0	exon
FBgn0264512	0	0	0	0	0	0	notsig
FBgn0265750	0	0	0	0	0	0	notsig
FBgn0265748	0	0	0	0	0	1	noexon
FBgn0265751	0	0	0	0	0	1	noexon
FBgn0040814	0	0	0	0	0	0	notsig
FBgn0265752	0	0	0	0	0	0	notsig
FBgn0036348	0	0	0	0	0	0	notsig
FBgn0040813	0	0	0	0	0	1	noexon
FBgn0036350	0	0	1	1	0	1	noexon
FBgn0036349	0	0	0	0	0	0	notsig
FBgn0267546	0	0	0	0	0	0	notsig
FBgn0036351	0	0	0	0	0	0	notsig
FBgn0001256	1	0	0	1	0	1	noexon
FBgn0036352	0	0	0	0	0	0	notsig
FBgn0036353	0	0	0	0	0	0	notsig
FBgn0036354	1	0	0	1	0	1	noexon
FBgn0002573	0	0	0	0	0	0	notsig
FBgn0036356	0	0	0	0	0	0	notsig
FBgn0260049	0	0	0	0	0	0	notsig
FBgn0052121	1	0	0	1	0	1	noexon
FBgn0053263	0	0	0	0	0	0	notsig
FBgn0260459	0	0	0	0	0	0	notsig
FBgn0036359	0	0	0	0	0	0	notsig
FBgn0036360	1	0	0	1	1	0	exon
FBgn0036361	0	0	0	0	0	0	notsig
FBgn0036362	0	0	0	0	0	0	notsig
FBgn0036363	0	0	0	0	0	0	notsig
FBgn0036364	0	0	0	0	0	0	notsig
FBgn0036365	1	0	0	1	1	0	exon
FBgn0036366	0	0	0	0	0	0	notsig
FBgn0036368	1	0	0	1	1	0	exon
FBgn0036367	0	0	0	0	0	0	notsig
FBgn0036369	0	0	0	0	0	0	notsig
FBgn0086708	1	0	0	1	1	0	exon
FBgn0036372	0	0	0	0	0	0	notsig
FBgn0036373	0	1	0	1	0	1	noexon
FBgn0036374	0	0	0	0	0	0	notsig
FBgn0086785	0	0	0	0	0	0	notsig
FBgn0036376	0	0	0	0	0	0	notsig
FBgn0036377	0	0	0	0	0	0	notsig
FBgn0264001	1	1	0	1	0	1	noexon
FBgn0267475	0	0	0	0	0	0	notsig
FBgn0266595	0	0	0	0	0	0	notsig
FBgn0036380	0	0	0	0	0	0	notsig
FBgn0040812	0	0	0	0	0	0	notsig
FBgn0043550	0	0	0	0	0	0	notsig
FBgn0029167	1	0	0	1	1	1	both
FBgn0036381	0	0	0	0	0	0	notsig
FBgn0264006	1	0	0	1	0	1	noexon
FBgn0036382	0	0	0	0	0	0	notsig
FBgn0026376	0	0	0	0	0	0	notsig
FBgn0036386	0	0	0	0	0	0	notsig
FBgn0001108	0	0	0	0	0	0	notsig
FBgn0052137	1	0	0	1	1	1	both
FBgn0025874	0	0	0	0	0	0	notsig
FBgn0036389	0	1	0	1	1	0	exon
FBgn0263232	0	1	0	1	1	0	exon
FBgn0036390	0	0	0	0	0	0	notsig
FBgn0001216	0	0	0	0	0	0	notsig
FBgn0036391	0	0	0	0	0	0	notsig
FBgn0036393	0	0	0	0	0	0	notsig
FBgn0036394	0	0	0	0	0	0	notsig
FBgn0250848	1	0	0	1	0	1	noexon
FBgn0036395	0	0	0	0	0	0	notsig
FBgn0036396	0	0	0	0	0	0	notsig
FBgn0036397	0	0	0	0	0	0	notsig
FBgn0036398	0	0	0	0	0	0	notsig
FBgn0052133	0	0	0	0	0	0	notsig
FBgn0061515	0	0	0	0	0	0	notsig
FBgn0036402	0	0	0	0	0	0	notsig
FBgn0265295	0	0	0	0	0	0	notsig
FBgn0036403	0	0	0	0	0	0	notsig
FBgn0026418	0	1	0	1	1	0	exon
FBgn0283503	0	0	0	0	0	0	notsig
FBgn0036405	0	0	0	0	0	0	notsig
FBgn0036406	0	0	0	0	0	0	notsig
FBgn0267736	0	0	0	0	0	0	notsig
FBgn0267795	0	0	0	0	0	0	notsig
FBgn0013563	0	0	0	0	0	0	notsig
FBgn0285896	1	0	0	1	1	0	exon
FBgn0036410	0	0	0	0	0	0	notsig
FBgn0000639	0	0	0	0	0	0	notsig
FBgn0036411	0	0	0	0	0	0	notsig
FBgn0042630	0	1	0	1	0	1	noexon
FBgn0267547	0	0	0	0	0	1	noexon
FBgn0000411	0	0	0	0	0	0	notsig
FBgn0036414	1	0	0	1	1	0	exon
